date,time,tempC,tempF,windspeedMiles,windspeedKmph,winddirdegree,winddir16point,weatherCode,weatherIconUrl,weatherDesc,precipMM,humidity,visibilityKm,pressureMB,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF
2018-05-08,1900,14,57,11,18,298,WNW,119,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Cloudy,0.0,86,10,1011,45,14,58,12,53,14,56,17,27,14,56
2018-05-08,2000,13,55,10,16,297,WNW,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,89,10,1011,27,13,55,11,51,11,53,16,27,11,53
2018-05-08,2100,12,53,9,14,295,WNW,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,92,10,1012,8,11,52,10,49,9,49,16,26,9,49
2018-05-08,2200,11,51,9,14,300,WNW,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,92,10,1012,8,10,51,9,49,9,47,16,25,9,47
2018-05-08,2300,10,50,8,13,305,NW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,92,10,1012,7,10,50,9,48,8,46,15,25,8,46
2018-05-09,0,9,49,8,13,310,NW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,93,10,1012,6,9,49,8,47,7,45,15,24,7,45
2018-05-09,100,10,49,7,12,310,NW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,92,10,1012,6,9,48,8,46,7,45,13,22,7,45
2018-05-09,200,10,49,7,11,310,NW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,92,10,1011,6,9,47,7,45,7,44,12,19,7,44
2018-05-09,300,10,50,6,9,310,NW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,92,10,1011,7,8,47,7,44,7,44,10,17,7,44
2018-05-09,400,11,51,6,9,309,NW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,90,10,1011,7,9,47,7,44,7,45,9,15,7,45
2018-05-09,500,11,52,6,9,309,NW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,88,10,1011,8,9,48,7,45,8,46,9,14,8,46
2018-05-09,600,12,54,6,9,309,NW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,86,10,1011,9,9,49,7,45,8,46,8,13,8,46
2018-05-09,700,13,55,5,9,296,WNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,80,10,1011,9,11,52,8,46,10,50,7,11,10,50
2018-05-09,800,13,56,5,8,283,WNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,74,10,1011,8,13,55,8,47,12,54,6,10,12,54
2018-05-09,900,14,57,5,8,271,W,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,68,10,1010,8,14,58,9,47,14,57,5,9,14,57
2018-05-09,1000,15,58,7,11,258,WSW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,67,10,1010,9,15,59,9,48,15,58,8,13,15,58
2018-05-09,1100,15,59,9,15,246,WSW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,65,10,1010,10,15,59,9,48,15,59,11,17,15,59
2018-05-09,1200,16,60,11,18,233,SW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,64,10,1010,10,16,60,9,48,16,60,13,21,16,60
2018-05-09,1300,15,59,12,19,236,SW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,65,10,1010,15,15,59,9,48,15,58,14,23,15,58
2018-05-09,1400,15,59,13,21,238,WSW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,67,10,1009,20,15,58,9,47,14,56,15,24,14,56
2018-05-09,1500,15,58,13,22,241,WSW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,68,10,1009,24,14,58,8,47,13,55,16,25,13,55
2018-05-09,1600,14,56,13,20,242,WSW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,73,10,1009,39,13,56,8,47,12,53,16,25,12,53
2018-05-09,1700,13,55,12,19,244,WSW,119,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Cloudy,0.0,77,10,1008,53,12,54,9,47,10,51,15,25,10,51
2018-05-09,1800,12,53,11,18,246,WSW,119,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Cloudy,0.0,82,10,1008,68,12,53,9,47,9,49,15,24,9,49
2018-05-09,1900,11,52,10,17,234,SW,119,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Cloudy,0.2,86,7,1008,79,11,52,9,48,9,48,15,24,9,48
2018-05-09,2000,10,50,10,15,222,SW,266,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.4,89,5,1008,89,11,51,9,48,8,47,14,23,8,47
2018-05-09,2100,10,49,9,14,210,SSW,266,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.6,93,2,1009,100,10,50,9,48,8,46,13,22,8,46
2018-05-09,2200,9,48,10,16,236,WSW,266,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.4,93,5,1009,81,10,50,9,47,7,45,15,24,7,45
2018-05-09,2300,9,47,11,18,263,W,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.2,92,7,1009,63,10,49,8,47,7,44,17,27,7,44
2018-05-10,0,8,46,13,21,289,WNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,92,10,1010,44,9,49,8,46,6,44,19,30,6,44
2018-05-10,100,8,47,12,20,291,WNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.1,91,10,1010,56,9,49,8,46,6,43,18,30,6,43
2018-05-10,200,8,47,12,19,294,WNW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.1,91,9,1010,69,9,48,8,46,6,43,18,29,6,43
2018-05-10,300,9,47,12,19,296,WNW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.2,91,9,1011,81,9,48,8,46,6,43,18,29,6,43
2018-05-10,400,9,49,12,19,297,WNW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.1,89,9,1011,54,9,48,7,45,6,42,18,29,6,42
2018-05-10,500,10,50,12,19,298,WNW,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.1,88,10,1012,27,8,47,6,44,5,42,18,29,5,42
2018-05-10,600,11,51,12,19,300,WNW,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,86,10,1013,0,8,46,6,42,5,41,18,29,5,41
2018-05-10,700,11,53,12,20,300,WNW,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,79,10,1014,1,9,49,6,42,7,44,17,27,7,44
2018-05-10,800,12,54,13,21,300,WNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,72,10,1015,1,11,51,6,42,8,47,16,26,8,47
2018-05-10,900,13,55,13,22,301,WNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,65,10,1016,2,12,53,6,42,10,49,15,25,10,49
2018-05-10,1000,13,56,13,21,298,WNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,62,10,1017,14,13,55,6,42,11,51,15,24,11,51
2018-05-10,1100,14,57,13,20,296,WNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,59,10,1017,27,13,56,6,42,12,53,14,23,12,53
2018-05-10,1200,14,58,12,19,294,WNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,56,10,1018,39,14,57,6,42,13,55,14,22,13,55
2018-05-10,1300,14,57,11,18,291,WNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.1,57,10,1018,52,14,58,6,42,13,55,13,21,13,55
2018-05-10,1400,14,57,10,17,289,WNW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.1,58,9,1019,64,14,58,6,43,13,55,12,20,13,55
2018-05-10,1500,14,56,9,15,286,WNW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.2,59,9,1019,77,14,58,6,43,13,56,12,19,13,56
2018-05-10,1600,13,56,8,13,277,W,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.2,62,9,1019,68,14,57,7,45,13,56,11,17,13,56
2018-05-10,1700,13,55,7,12,268,W,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.2,66,9,1019,59,14,57,8,46,13,55,9,15,13,55
2018-05-10,1800,12,54,6,10,259,W,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.2,70,9,1019,50,14,56,8,47,13,55,8,13,13,55
2018-05-10,1900,12,53,6,9,253,WSW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.1,75,9,1020,39,12,54,8,46,11,52,9,14,11,52
2018-05-10,2000,11,52,6,9,248,WSW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.1,80,10,1020,29,11,51,7,45,10,49,9,15,10,49
2018-05-10,2100,11,51,5,8,242,WSW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,85,10,1020,18,9,48,7,44,8,46,10,16,8,46
2018-05-10,2200,10,50,4,7,228,SW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,86,10,1020,12,10,50,8,46,9,49,7,12,9,49
2018-05-10,2300,10,50,3,5,213,SSW,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,87,10,1020,6,11,52,9,48,11,52,5,8,11,52
2018-05-11,0,10,49,2,3,199,SSW,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,88,10,1020,0,12,53,10,49,12,54,2,4,12,54
2018-05-11,100,10,50,4,6,181,S,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,87,10,1019,17,10,50,8,47,10,50,6,10,10,50
2018-05-11,200,10,50,5,9,162,SSE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,87,10,1018,35,9,48,7,44,8,46,10,16,8,46
2018-05-11,300,10,50,7,12,144,SE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,87,10,1017,52,7,45,5,42,5,41,14,23,5,41
2018-05-11,400,11,51,9,14,144,SE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,85,10,1017,45,8,47,6,42,6,42,16,25,6,42
2018-05-11,500,11,52,10,17,145,SE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,84,10,1016,37,9,48,6,43,6,44,17,27,6,44
2018-05-11,600,12,53,12,19,145,SE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,83,10,1016,30,10,49,7,44,7,45,19,30,7,45
2018-05-11,700,12,54,14,23,150,SSE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,79,10,1016,24,11,51,7,45,8,47,20,31,8,47
2018-05-11,800,13,55,16,26,154,SSE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,75,10,1015,19,12,53,8,46,9,49,21,33,9,49
2018-05-11,900,13,56,19,30,158,SSE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,71,10,1015,14,13,55,8,46,11,51,21,35,11,51
2018-05-11,1000,14,57,18,29,159,SSE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,70,10,1015,18,14,56,8,47,11,52,21,34,11,52
2018-05-11,1100,14,57,18,29,161,SSE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,69,10,1014,23,14,57,8,47,12,53,21,33,12,53
2018-05-11,1200,15,58,18,28,162,SSE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,68,10,1014,28,15,58,9,47,13,55,20,33,13,55
2018-05-11,1300,14,58,16,27,163,SSE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,70,10,1013,52,14,58,9,48,13,55,20,32,13,55
2018-05-11,1400,14,57,15,25,164,SSE,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.1,72,10,1013,76,14,58,9,49,13,55,20,32,13,55
2018-05-11,1500,14,57,14,23,164,SSE,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.1,73,10,1012,100,14,58,10,49,13,55,19,31,13,55
2018-05-11,1600,13,56,13,21,168,SSE,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.3,78,10,1012,100,14,57,10,50,12,54,18,30,12,54
2018-05-11,1700,13,55,11,18,171,S,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.5,82,10,1012,100,13,56,10,50,12,53,18,28,12,53
2018-05-11,1800,12,53,10,16,174,S,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.7,87,10,1011,100,13,55,11,51,11,52,17,27,11,52
2018-05-11,1900,11,52,9,15,186,S,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.7,90,8,1012,87,12,53,10,51,10,51,15,24,10,51
2018-05-11,2000,11,52,8,13,197,SSW,263,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy light drizzle,0.6,93,7,1012,73,11,52,10,50,10,50,13,21,10,50
2018-05-11,2100,10,51,7,11,208,SSW,263,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy light drizzle,0.6,96,5,1012,60,11,51,10,50,9,49,12,19,9,49
2018-05-11,2200,10,50,7,11,224,SW,263,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy light drizzle,0.4,96,4,1013,67,11,51,10,50,9,49,11,17,9,49
2018-05-11,2300,10,49,6,10,239,WSW,143,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.3,96,3,1013,74,10,51,10,50,9,48,10,16,9,48
2018-05-12,0,9,49,6,9,254,WSW,143,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.1,96,2,1013,81,10,51,10,49,9,48,9,14,9,48
2018-05-12,100,9,49,5,8,272,W,143,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.1,96,2,1013,76,9,49,9,48,9,47,8,12,9,47
2018-05-12,200,9,49,4,6,289,WNW,143,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,97,2,1013,71,9,48,8,47,8,46,6,10,8,46
2018-05-12,300,10,49,3,5,307,NW,143,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,97,2,1013,67,8,46,7,45,7,45,5,9,7,45
2018-05-12,400,10,50,3,4,315,NW,143,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,96,5,1013,62,8,47,8,46,8,47,5,7,8,47
2018-05-12,500,10,51,2,4,323,NW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,94,7,1013,57,9,48,8,46,9,48,4,6,9,48
2018-05-12,600,11,52,2,4,331,NNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,93,10,1013,53,9,49,8,47,9,49,3,5,9,49
2018-05-12,700,11,52,2,3,320,NW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,89,10,1013,68,10,50,8,47,10,50,3,4,10,50
2018-05-12,800,12,53,2,3,308,NW,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,86,10,1013,84,11,51,8,47,11,52,2,4,11,52
2018-05-12,900,12,54,2,3,297,WNW,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,82,10,1013,100,12,53,9,47,12,53,2,3,12,53
2018-05-12,1000,12,54,2,3,271,W,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,78,10,1014,94,12,54,8,47,12,54,2,3,12,54
2018-05-12,1100,13,55,2,3,246,WSW,119,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,74,10,1014,88,13,55,8,46,13,55,2,3,13,55
2018-05-12,1200,13,55,2,3,221,SW,119,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,69,10,1014,82,13,55,8,46,13,55,2,3,13,55
2018-05-12,1300,13,55,3,5,219,SW,119,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,69,10,1014,82,13,55,7,45,13,55,3,5,13,55
2018-05-12,1400,12,54,4,6,217,SW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.1,68,10,1014,81,13,55,7,45,13,55,5,7,13,55
2018-05-12,1500,12,54,5,8,215,SW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.1,68,10,1014,81,13,55,7,45,12,54,6,9,12,54
2018-05-12,1600,12,53,4,7,222,SW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.1,70,10,1014,80,13,55,7,45,12,54,6,9,12,54
2018-05-12,1700,11,52,4,6,229,SW,119,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Cloudy,0.0,73,10,1014,79,12,54,7,45,12,53,5,8,12,53
2018-05-12,1800,10,51,4,6,236,WSW,119,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Cloudy,0.0,75,10,1014,78,12,53,8,46,12,53,5,8,12,53
2018-05-12,1900,10,50,4,7,243,WSW,119,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Cloudy,0.0,75,10,1014,78,11,52,7,44,11,51,6,10,11,51
2018-05-12,2000,9,49,5,8,250,WSW,119,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Cloudy,0.0,76,10,1014,79,10,50,6,43,9,49,8,13,9,49
2018-05-12,2100,9,48,6,9,257,WSW,119,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Cloudy,0.0,76,10,1014,79,9,49,5,42,8,47,10,15,8,47
2018-05-12,2200,8,47,6,9,271,W,119,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Cloudy,0.0,76,10,1014,79,9,48,5,41,8,46,10,16,8,46
2018-05-12,2300,8,47,6,10,284,WNW,119,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Cloudy,0.0,76,10,1014,79,9,47,5,41,7,45,11,17,7,45
2018-05-13,0,8,46,6,10,298,WNW,119,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Cloudy,0.0,77,10,1014,80,8,47,4,40,7,44,11,18,7,44
2018-05-13,100,8,47,6,9,293,WNW,119,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Cloudy,0.0,81,10,1014,72,8,46,5,40,6,43,10,17,6,43
2018-05-13,200,8,47,5,9,289,WNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,86,10,1014,63,7,45,5,41,5,42,10,16,5,42
2018-05-13,300,9,47,5,8,284,WNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,91,10,1013,55,7,44,5,41,5,41,9,14,5,41
2018-05-13,400,10,49,5,8,284,WNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,90,10,1014,53,7,44,5,42,5,42,8,13,5,42
2018-05-13,500,10,51,5,7,285,WNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,89,10,1014,51,7,45,6,42,6,43,7,12,6,43
2018-05-13,600,11,53,4,7,286,WNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,88,10,1014,49,8,46,6,43,7,44,6,10,7,44
2018-05-13,700,12,54,5,8,286,WNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,81,10,1015,39,9,49,6,43,8,47,6,10,8,47
2018-05-13,800,13,55,5,8,286,WNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,75,10,1015,29,11,52,7,44,10,50,6,10,10,50
2018-05-13,900,14,57,5,9,287,WNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,69,10,1015,18,13,55,7,45,12,53,6,10,12,53
2018-05-13,1000,14,58,5,9,289,WNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,65,10,1016,27,13,56,7,44,13,55,6,10,13,55
2018-05-13,1100,15,59,5,8,292,WNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,60,10,1016,36,14,58,7,44,14,57,6,10,14,57
2018-05-13,1200,16,60,5,8,295,WNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,56,10,1016,45,15,59,7,44,15,59,6,9,15,59
2018-05-13,1300,15,60,6,9,298,WNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,57,10,1016,60,15,60,7,45,15,60,6,10,15,60
2018-05-13,1400,15,59,6,9,302,WNW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.1,58,10,1016,74,16,60,7,45,16,60,7,11,16,60
2018-05-13,1500,15,58,6,10,306,NW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.1,59,10,1017,88,16,60,8,46,16,60,7,12,16,60
2018-05-13,1600,14,57,7,11,310,NW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.2,64,10,1017,87,15,60,9,47,15,59,9,14,15,59
2018-05-13,1700,13,56,7,12,314,NW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.2,70,9,1017,85,15,59,9,49,14,58,10,16,14,58
